property_type,region,area_m2,price_usd,lat,lon,state
apartment,South,132.0,344971.4451410658,-27.1434371368,-48.5877307336,Santa Catarina
house,South,142.0,134543.8526645768,-27.424585,-48.431267,Santa Catarina
apartment,South,75.0,87609.94357366771,-27.012741,-48.616337,Santa Catarina
house,South,110.0,474731.3479623824,-28.1317744159,-48.6466614696,Santa Catarina
house,South,97.0,82916.55485893416,-27.445972,-48.403809,Santa Catarina
apartment,South,111.0,509702.19122257055,-26.946136,-48.630657,Santa Catarina
apartment,South,128.0,262204.0689655172,-26.985996,-48.636383,Santa Catarina
apartment,South,176.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
house,South,120.0,94313.28526645768,-26.0706707626,-48.6141147356,Santa Catarina
house,South,108.0,85451.6394984326,-27.4825667,-48.4051735,Santa Catarina
apartment,South,101.0,145267.7868338558,-27.5748856,-48.5372174,Santa Catarina
apartment,South,129.0,221541.29153605015,-27.106749,-48.628864,Santa Catarina
apartment,South,103.0,167738.4012539185,-27.4239860818,-48.4068862053,Santa Catarina
apartment,South,96.0,290990.197492163,-27.583233,-48.49622,Santa Catarina
apartment,South,94.0,187735.60815047022,-26.985996,-48.636383,Santa Catarina
apartment,South,91.0,234669.50783699058,-27.591196,-48.493793,Santa Catarina
apartment,South,65.0,81352.09717868338,-27.007624,-48.653748,Santa Catarina
apartment,South,95.0,140801.70846394985,-27.445972,-48.403809,Santa Catarina
apartment,South,80.0,165833.11912225708,-26.985996,-48.636383,Santa Catarina
apartment,South,69.0,93867.79937304076,-27.004595,-48.655613,Santa Catarina
apartment,South,121.0,204039.53605015675,-26.754795,-48.729183,Santa Catarina
apartment,South,86.0,99499.87147335424,-27.445972,-48.403809,Santa Catarina
apartment,South,128.0,452129.9404388715,-26.966631,-48.636383,Santa Catarina
apartment,South,71.0,79121.88087774295,-26.80398,-48.648914,Santa Catarina
apartment,South,73.0,109512.43260188088,-27.010326,-48.647366,Santa Catarina
apartment,South,153.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,103.0,209638.09717868338,-26.985996,-48.636383,Santa Catarina
house,South,198.0,139237.24137931035,-27.508335,-48.648739,Santa Catarina
apartment,South,185.0,469339.02821316617,-27.106749,-48.628864,Santa Catarina
house,South,180.0,177233.0313479624,-26.985996,-48.636383,Santa Catarina
house,South,167.0,117100.39498432602,-26.754795,-48.729183,Santa Catarina
apartment,South,134.0,375471.2288401254,-27.106749,-48.628864,Santa Catarina
apartment,South,78.0,84481.02194357368,-27.012741,-48.616337,Santa Catarina
apartment,South,65.0,123592.60815047022,-26.985996,-48.636383,Santa Catarina
house,South,210.0,422405.1285266458,-26.97504,-48.646408,Santa Catarina
apartment,South,80.0,100125.6551724138,-27.064003,-48.699066,Santa Catarina
apartment,South,143.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
house,South,160.0,120265.27272727272,-27.4751612,-48.4180263,Santa Catarina
apartment,South,117.0,244056.29780564262,-26.985996,-48.636383,Santa Catarina
apartment,South,110.0,109512.43260188088,-27.4291484,-48.3998265,Santa Catarina
apartment,South,190.0,231035.9184952978,-27.106749,-48.628864,Santa Catarina
house,South,100.0,100125.6551724138,-27.064003,-48.699066,Santa Catarina
apartment,South,112.0,306634.8307210031,-26.985996,-48.636383,Santa Catarina
apartment,South,88.0,193680.5736677116,-26.921036,-48.653305,Santa Catarina
apartment,South,180.0,186171.1410658307,-26.985996,-48.636383,Santa Catarina
apartment,South,79.0,140801.70846394985,-27.160427,-48.50872,Santa Catarina
apartment,South,66.0,138551.68965517243,-26.903387,-48.676495,Santa Catarina
apartment,South,103.0,203380.24137931035,-27.423368,-48.404705,Santa Catarina
apartment,South,70.0,140801.70846394985,-26.97504,-48.646408,Santa Catarina
house,South,154.0,87609.94357366771,-27.7096338,-48.6544774,Santa Catarina
apartment,South,139.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,93.0,225282.73040752352,-26.985996,-48.636383,Santa Catarina
house,South,90.0,101276.0156739812,-27.4505923,-48.4635636,Santa Catarina
apartment,South,132.0,250001.25078369907,-26.985996,-48.636383,Santa Catarina
apartment,South,137.0,469339.02821316617,-26.985996,-48.636383,Santa Catarina
apartment,South,138.0,133143.9686520376,-27.589666,-48.597107,Santa Catarina
apartment,South,66.0,137672.77742946707,-26.903387,-48.676495,Santa Catarina
apartment,South,128.0,416926.6896551724,-26.985996,-48.636383,Santa Catarina
apartment,South,98.0,111087.13479623826,-26.985996,-48.636383,Santa Catarina
apartment,South,121.0,326034.1786833856,-26.985996,-48.636383,Santa Catarina
apartment,South,81.0,139254.52978056428,-27.106749,-48.628864,Santa Catarina
apartment,South,90.0,187735.60815047022,-26.985996,-48.636383,Santa Catarina
apartment,South,161.0,438049.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,149.0,497499.37304075237,-26.985996,-48.636383,Santa Catarina
apartment,South,145.0,331666.2507836991,-27.588425,-48.546654,Santa Catarina
house,South,100.0,77539.44827586207,-28.1233005388,-48.6593902878,Santa Catarina
apartment,South,135.0,375471.2288401254,-26.985996,-48.636383,Santa Catarina
apartment,South,148.0,516260.736677116,-26.985996,-48.636383,Santa Catarina
house,South,80.0,78223.16614420063,-26.754795,-48.729183,Santa Catarina
apartment,South,73.0,94329.11912225706,-26.80398,-48.648914,Santa Catarina
apartment,South,163.0,278474.4858934169,-26.97504,-48.646408,Santa Catarina
apartment,South,125.0,309450.87147335423,-26.985996,-48.636383,Santa Catarina
apartment,South,149.0,240285.94043887148,-27.160427,-48.50872,Santa Catarina
apartment,South,88.0,108555.22884012539,-27.1339403603,-48.6050132606,Santa Catarina
apartment,South,121.0,203380.24137931035,-26.985996,-48.636383,Santa Catarina
apartment,South,99.0,148936.91222570534,-27.748068,-48.627838,Santa Catarina
house,South,105.0,109512.43260188088,-27.4467887,-48.3968033,Santa Catarina
apartment,South,92.0,156133.4514106583,-27.748068,-48.627838,Santa Catarina
apartment,South,114.0,278638.1347962383,-27.018064,-48.583778,Santa Catarina
house,South,95.0,120265.27272727272,-28.1626669864,-48.6722243127,Santa Catarina
apartment,South,128.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,79.0,187735.60815047022,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,380164.6175548589,-26.985996,-48.636383,Santa Catarina
apartment,South,127.0,500628.3072100314,-26.966631,-48.636383,Santa Catarina
apartment,South,53.0,92303.34169278997,-26.985996,-48.636383,Santa Catarina
house,South,122.0,162704.19749216302,-27.424585,-48.431267,Santa Catarina
apartment,South,112.0,176784.36363636365,-27.106749,-48.628864,Santa Catarina
apartment,South,134.0,405196.02821316617,-26.985996,-48.636383,Santa Catarina
apartment,South,107.0,487705.8307210032,-27.440269,-48.501221,Santa Catarina
apartment,South,81.0,106383.5078369906,-26.903387,-48.676495,Santa Catarina
apartment,South,250.0,431791.90595611284,-26.966631,-48.636383,Santa Catarina
apartment,South,137.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,124.0,375471.2288401254,-26.929674,-48.641396,Santa Catarina
apartment,South,61.0,115770.28840125391,-26.903387,-48.676495,Santa Catarina
house,South,150.0,197122.3855799373,-27.00098,-48.6318,Santa Catarina
apartment,South,194.0,366146.08777429466,-27.594744,-48.541233,Santa Catarina
apartment,South,129.0,434920.84012539184,-26.985996,-48.636383,Santa Catarina
apartment,South,80.0,118805.34796238245,-28.777613,-49.263866,Santa Catarina
apartment,South,159.0,125462.45768025078,-28.777613,-49.263866,Santa Catarina
apartment,South,90.0,244056.29780564262,-26.985996,-48.636383,Santa Catarina
apartment,South,134.0,169587.83385579937,-26.913816,-48.654781,Santa Catarina
apartment,South,95.0,247185.21943573668,-26.985996,-48.636383,Santa Catarina
apartment,South,80.0,96058.04702194357,-26.913618,-48.677673,Santa Catarina
apartment,South,212.0,272620.4858934169,-27.444080021,-48.3774565375,Santa Catarina
apartment,South,111.0,223517.44514106584,-27.4295612,-48.4698245,Santa Catarina
apartment,South,130.0,500628.3072100314,-26.985996,-48.636383,Santa Catarina
apartment,South,78.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,210.0,429542.94043887145,-27.106749,-48.628864,Santa Catarina
apartment,South,80.0,173655.4420062696,-27.748068,-48.627838,Santa Catarina
apartment,South,195.0,157303.97805642633,-28.681131,-49.371178,Santa Catarina
house,South,113.0,88616.51097178683,-26.80398,-48.648914,Santa Catarina
apartment,South,135.0,172090.97492163008,-27.176991,-48.608822,Santa Catarina
apartment,South,67.0,122028.14106583073,-26.966631,-48.636383,Santa Catarina
apartment,South,87.0,165833.11912225708,-26.985996,-48.636383,Santa Catarina
apartment,South,86.0,197122.3855799373,-26.985996,-48.636383,Santa Catarina
apartment,South,85.0,265958.7868338558,-27.590643,-48.511452,Santa Catarina
apartment,South,61.0,278509.05956112855,-27.440269,-48.501221,Santa Catarina
apartment,South,65.0,76658.69905956113,-27.012741,-48.616337,Santa Catarina
apartment,South,145.0,417863.4890282132,-26.966631,-48.636383,Santa Catarina
apartment,South,121.0,347186.86206896557,-26.9984268,-48.6322743,Santa Catarina
apartment,South,65.0,153317.4106583072,-26.985996,-48.636383,Santa Catarina
apartment,South,80.0,174068.15987460816,-26.9863212,-48.638058,Santa Catarina
apartment,South,160.0,469339.02821316617,-26.985996,-48.636383,Santa Catarina
apartment,South,150.0,261265.394984326,-26.985996,-48.636383,Santa Catarina
house,South,160.0,203380.24137931035,-27.445972,-48.403809,Santa Catarina
apartment,South,102.0,234669.50783699058,-26.985996,-48.636383,Santa Catarina
apartment,South,220.0,438049.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,107.0,294119.12852664577,-26.966631,-48.636383,Santa Catarina
house,South,230.0,500628.3072100314,-27.445972,-48.403809,Santa Catarina
house,South,240.0,142419.39811912226,-26.3044084,-48.8463832,Santa Catarina
apartment,South,150.0,309763.7617554859,-27.106749,-48.628864,Santa Catarina
apartment,South,79.0,148432.66457680252,-27.606277,-48.638115,Santa Catarina
apartment,South,128.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
apartment,South,59.0,78223.16614420063,-27.432299,-48.422832,Santa Catarina
apartment,South,75.0,150188.48589341695,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,409889.4169278997,-26.985996,-48.636383,Santa Catarina
apartment,South,106.0,153961.3510971787,-27.767431,-48.631371,Santa Catarina
apartment,South,83.0,155078.90595611287,-27.6035735,-48.5015708,Santa Catarina
apartment,South,70.0,162704.19749216302,-26.985996,-48.636383,Santa Catarina
apartment,South,201.0,436752.84639498434,-27.5861331,-48.497241,Santa Catarina
apartment,South,82.0,132924.77115987462,-26.754795,-48.729183,Santa Catarina
apartment,South,150.0,205716.91536050156,-27.4021382,-48.4151698,Santa Catarina
apartment,South,76.0,110770.64576802508,-26.80398,-48.648914,Santa Catarina
apartment,South,65.0,82916.55485893416,-27.007624,-48.653748,Santa Catarina
apartment,South,61.0,119212.10971786834,-26.903387,-48.676495,Santa Catarina
apartment,South,130.0,469339.02821316617,-26.985996,-48.636383,Santa Catarina
apartment,South,128.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,140.0,221541.29153605015,-27.106749,-48.628864,Santa Catarina
apartment,South,129.0,289816.8526645768,-26.985996,-48.636383,Santa Catarina
apartment,South,123.0,265958.7868338558,-27.106749,-48.628864,Santa Catarina
apartment,South,78.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,100.0,238706.80250783698,-26.985996,-48.636383,Santa Catarina
apartment,South,135.0,139289.18181818182,-28.487606,-48.839741,Santa Catarina
apartment,South,147.0,250314.1536050157,-26.912107,-48.673893,Santa Catarina
apartment,South,121.0,181980.34482758623,-27.106749,-48.628864,Santa Catarina
house,South,230.0,297248.05329153605,-26.966631,-48.636383,Santa Catarina
apartment,South,119.0,308199.29780564265,-26.985996,-48.636383,Santa Catarina
apartment,South,66.0,140801.70846394985,-26.9987368,-48.6313699,Santa Catarina
apartment,South,88.0,178348.83072100315,-26.985996,-48.636383,Santa Catarina
apartment,South,205.0,253190.05329153605,-27.5436761,-48.500374,Santa Catarina
apartment,South,115.0,244056.29780564262,-27.018064,-48.583778,Santa Catarina
apartment,South,55.0,84481.02194357368,-27.003859,-48.65192,Santa Catarina
house,South,130.0,150188.48589341695,-26.995173,-48.645153,Santa Catarina
apartment,South,121.0,191857.29153605015,-26.754795,-48.729183,Santa Catarina
apartment,South,103.0,203380.24137931035,-27.1313308,-48.6011068,Santa Catarina
apartment,South,170.0,406760.49529780564,-26.985996,-48.636383,Santa Catarina
house,South,171.0,234669.50783699058,-26.966631,-48.636383,Santa Catarina
apartment,South,65.0,109512.43260188088,-26.985996,-48.636383,Santa Catarina
apartment,South,105.0,212767.01880877744,-26.966631,-48.636383,Santa Catarina
apartment,South,100.0,172090.97492163008,-26.985996,-48.636383,Santa Catarina
apartment,South,99.0,131342.33542319748,-26.754795,-48.729183,Santa Catarina
apartment,South,128.0,248749.68652037618,-26.985996,-48.636383,Santa Catarina
house,South,120.0,150331.59247648905,-27.4560658,-48.3956158,Santa Catarina
apartment,South,129.0,341053.0282131661,-26.985996,-48.636383,Santa Catarina
apartment,South,98.0,156446.34169278998,-27.614546,-48.592545,Santa Catarina
house,South,157.0,164573.5329153605,-27.4825667,-48.4051735,Santa Catarina
house,South,120.0,215895.95297805642,-26.997,-48.64024,Santa Catarina
apartment,South,98.0,184606.68652037616,-26.985996,-48.636383,Santa Catarina
apartment,South,117.0,297248.05329153605,-26.966631,-48.636383,Santa Catarina
apartment,South,134.0,438049.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,98.0,259076.4514106583,-26.929674,-48.641396,Santa Catarina
apartment,South,132.0,145989.7774294671,-28.683505,-49.3495587,Santa Catarina
apartment,South,65.0,81433.8275862069,-27.767431,-48.631371,Santa Catarina
apartment,South,75.0,136108.3197492163,-27.0376382,-48.6377105,Santa Catarina
house,South,220.0,162333.10031347963,-28.831429,-49.235195,Santa Catarina
apartment,South,142.0,275344.1786833856,-27.106749,-48.628864,Santa Catarina
apartment,South,78.0,125157.07523510972,-26.97504,-48.646408,Santa Catarina
house,South,147.0,93554.90595611287,-27.445972,-48.403809,Santa Catarina
apartment,South,119.0,264081.42946708464,-26.985996,-48.636383,Santa Catarina
apartment,South,86.0,119006.84952978056,-26.924547,-48.681507,Santa Catarina
apartment,South,115.0,234669.50783699058,-26.985996,-48.636383,Santa Catarina
apartment,South,74.0,90738.87460815048,-27.018064,-48.583778,Santa Catarina
apartment,South,80.0,143148.39811912226,-27.584118,-48.499092,Santa Catarina
apartment,South,78.0,150188.48589341695,-26.985996,-48.636383,Santa Catarina
apartment,South,105.0,87609.94357366771,-26.985996,-48.636383,Santa Catarina
house,South,112.0,147059.56426332289,-27.767038,-48.527477,Santa Catarina
apartment,South,170.0,348136.3228840126,-27.4322575,-48.4582115,Santa Catarina
house,South,95.0,125157.07523510972,-27.160427,-48.50872,Santa Catarina
apartment,South,185.0,384858.0062695925,-27.106749,-48.628864,Santa Catarina
apartment,South,80.0,133918.0721003135,-27.748068,-48.627838,Santa Catarina
apartment,South,80.0,143304.84952978056,-27.767431,-48.631371,Santa Catarina
apartment,South,136.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
apartment,South,150.0,158243.77429467085,-27.429382,-48.461366,Santa Catarina
apartment,South,70.0,118899.21943573668,-26.985996,-48.636383,Santa Catarina
house,South,142.0,205716.91536050156,-27.4250134,-48.4044478,Santa Catarina
apartment,South,190.0,297248.05329153605,-26.985996,-48.636383,Santa Catarina
apartment,South,72.0,76619.42319749216,-27.597898,-48.5802,Santa Catarina
apartment,South,159.0,156446.34169278998,-26.911926,-48.668087,Santa Catarina
apartment,South,135.0,122306.62068965517,-28.683505,-49.3495587,Santa Catarina
apartment,South,110.0,245620.75235109718,-26.946136,-48.630657,Santa Catarina
apartment,South,150.0,313322.6927899687,-27.1377655629,-48.5965344889,Santa Catarina
